32,0.23800000000000002,0,0,0,0,0,0,0,0
33,0.35399999999999998,0.058090008257638312,-0.03963666391412056,0.29590999174236171,0.75309661436829078,207.5,143.5,216.5,173.5
34,0.36399999999999999,0.010241123038810902,0.54170107349298102,0.35375887696118913,0.83236994219653171,242.5,244.5,255.5,255.5
35,0.88700000000000001,-0.0035033030553261266,-0.03963666391412056,0.86850330305532608,0.77952105697770435,149.5,177.5,182.5,208.5
36,0.65400000000000003,0.019331131296449294,-0.11890999174236166,0.60066886870355074,0.83236994219653171,150.5,219.5,172.5,255.5
37,0.82900000000000007,0.0049211395540876045,-0.03963666391412056,0.8240788604459125,0.75309661436829078,217.5,143.5,248.5,173.5
38,0.77800000000000002,-0.00307886044591241,-0.03963666391412056,0.81607886044591249,0.75309661436829078,0.5,111.5,31.5,141.5
39,0.19500000000000001,0.0045144508670520358,0.54170107349298102,0.18948554913294799,0.83236994219653171,248.5,13.5,255.5,24.5
40,0.48499999999999999,0.07560445912469034,-0.22460776218001652,0.49839554087530963,0.96449215524360021,68.5,210.5,84.5,255.5
41,0.48499999999999999,-0.013395540875309669,-0.22460776218001652,0.4093955408753096,0.96449215524360021,85.5,210.5,101.5,255.5
42,0.51800000000000002,0.033892237819983476,0.33030553261767137,0.4831077621800165,0.77952105697770435,135.5,33.5,152.5,50.5
43,0.67400000000000004,0.046331131296449272,0.066061106523534266,0.62766886870355076,0.64739884393063574,94.5,28.5,116.5,50.5
44,0.254,-0.013622213047068525,-0.17175887696118911,0.25062221304706855,0.19818331957060281,177.5,36.5,187.5,50.5
45,0.58299999999999996,0.031967795210569805,0.25103220478943022,0.53403220478943025,0.46242774566473988,236.5,72.5,255.5,80.5
46,0.26000000000000001,0.011090008257638329,-0.03963666391412056,0.2489099917423617,0.19818331957060281,242.5,221.5,251.5,230.5
47,0.48599999999999999,0.0026800165152766147,-0.22460776218001652,0.47831998348472332,0.990916597853014,0.5,209.5,18.5,255.5
48,0.64600000000000002,0.019118909991742435,-0.03963666391412056,0.62688109000825776,0.77952105697770435,229.5,177.5,252.5,208.5
49,0.36199999999999999,-0.0020466556564822458,-0.03963666391412056,0.31504665565648221,0.77952105697770435,25.5,142.5,37.5,173.5
50,0.57400000000000007,0.014043352601156139,-0.03963666391412056,0.568956647398844,0.77952105697770435,63.5,142.5,84.5,173.5
51,0.59899999999999998,0.015543352601156142,-0.03963666391412056,0.57045664739884394,0.77952105697770435,94.5,142.5,115.5,173.5
52,0.66100000000000003,0.018906688687035544,-0.03963666391412056,0.65309331131296455,0.75309661436829078,32.5,111.5,56.5,141.5
53,0.64400000000000002,0.043831131296449277,-0.03963666391412056,0.62516886870355071,0.77952105697770435,116.5,142.5,138.5,173.5
54,0.64000000000000001,0.03483113129644929,-0.03963666391412056,0.61616886870355081,0.77952105697770435,139.5,142.5,161.5,173.5
55,0.54800000000000004,-0.0014566473988438826,-0.03963666391412056,0.55345664739884404,0.77952105697770435,162.5,142.5,183.5,173.5
56,0.64300000000000002,0.030831131296449266,-0.066061106523534266,0.61216886870355081,0.77952105697770435,111.5,176.5,133.5,208.5
57,0.626,0.026831131296449293,-0.03963666391412056,0.6081688687035508,0.77952105697770435,184.5,142.5,206.5,173.5
58,0.26300000000000001,0.011090008257638329,-0.03963666391412056,0.2489099917423617,0.62097440132122217,0.5,25.5,9.5,50.5
59,0.32400000000000001,0.012377786952931449,-0.17175887696118911,0.27662221304706852,0.59454995871180838,244.5,81.5,254.5,110.5
60,0.58399999999999996,0.051392237819983491,0.092485549132947986,0.50060776218001646,0.62097440132122217,117.5,30.5,134.5,50.5
